device_id,timestamp,accuracy,heading_d,latitude,longitude
Lema,2000-01-01T08:42:01Z,6,44.7,-24.196108,30.945292
Lema,2000-01-01T08:42:05Z,6,23,-24.196005,30.945349
Lema,2000-01-01T08:42:08Z,7,27,-24.19589,30.945406
Lema,2000-01-01T08:42:12Z,8,23,-24.195707,30.945488
Lema,2000-01-01T08:42:15Z,8,18,-24.19556,30.945543
Lema,2000-01-01T08:42:19Z,8,12,-24.195353,30.945587
Lema,2000-01-01T08:42:23Z,8,10,-24.195162,30.945616
Lema,2000-01-01T08:42:27Z,8,6,-24.194994,30.945637
Lema,2000-01-01T08:42:30Z,9,4,-24.19484,30.945646
Lema,2000-01-01T08:42:33Z,12,2,-24.19468,30.945646
Lema,2000-01-01T08:42:37Z,12,350.1,-24.194468,30.94561
Lema,2000-01-01T08:42:40Z,12,351.1,-24.194311,30.945564
Lema,2000-01-01T08:42:44Z,12,343,-24.194113,30.945496
Lema,2000-01-01T08:42:47Z,15,342,-24.193964,30.945438
Lema,2000-01-01T08:42:50Z,14,340.1,-24.193825,30.94538
Lema,2000-01-01T08:42:54Z,12,343.7,-24.193687,30.945309
Lema,2000-01-01T08:42:58Z,12,356.2,-24.193542,30.945278
Lema,2000-01-01T08:43:02Z,12,6.9,-24.19338,30.945292
Lema,2000-01-01T08:43:06Z,11,16,-24.193232,30.945353
Lema,2000-01-01T08:43:09Z,7,14,-24.193111,30.945383
Lema,2000-01-01T08:43:13Z,6,10,-24.192968,30.94542
Lema,2000-01-01T08:43:17Z,8,0.8,-24.19284,30.945436
Lema,2000-01-01T08:43:20Z,8,5.8,-24.192694,30.945436
Lema,2000-01-01T08:43:25Z,7,29.1,-24.192516,30.945469
Lema,2000-01-01T08:43:28Z,6,47,-24.19242,30.945557
Lema,2000-01-01T08:43:31Z,7,32.4,-24.192327,30.945648
Lema,2000-01-01T08:43:35Z,8,43.7,-24.192207,30.945744
Lema,2000-01-01T08:43:38Z,7,51,-24.192133,30.945856
Lema,2000-01-01T08:43:41Z,6,38.1,-24.192066,30.945951
Lema,2000-01-01T08:43:44Z,6,36,-24.191994,30.946009
Lema,2000-01-01T08:43:48Z,7,32.4,-24.191856,30.946104
Lema,2000-01-01T08:43:52Z,7,56.7,-24.19176,30.946156
Lema,2000-01-01T08:44:02Z,6,79.8,-24.191742,30.94619
Lema,2000-01-01T08:44:05Z,7,88,-24.19173,30.946276
Lema,2000-01-01T08:44:09Z,8,86.9,-24.191715,30.946411
Lema,2000-01-01T08:44:13Z,8,91.1,-24.19172,30.946594
Lema,2000-01-01T08:44:16Z,8,75.2,-24.191715,30.946709
Lema,2000-01-01T08:44:20Z,10,84.9,-24.19168,30.946836
Lema,2000-01-01T08:44:24Z,12,98.9,-24.191671,30.946972
Lema,2000-01-01T08:44:27Z,10,108,-24.191704,30.947092
Lema,2000-01-01T08:44:31Z,8,102.5,-24.191746,30.94724
Lema,2000-01-01T08:44:34Z,8,74.4,-24.19174,30.947325
Lema,2000-01-01T08:44:37Z,8,80.1,-24.191715,30.947426
Lema,2000-01-01T08:44:40Z,8,80,-24.19169,30.947569
Lema,2000-01-01T08:44:44Z,8,69,-24.191645,30.947723
Lema,2000-01-01T08:44:48Z,8,78.9,-24.1916,30.947847
Lema,2000-01-01T08:44:52Z,8,94.9,-24.191587,30.94796
Lema,2000-01-01T08:44:55Z,8,79.3,-24.191591,30.948025
Lema,2000-01-01T08:44:59Z,8,15.3,-24.191547,30.948065
Lema,2000-01-01T08:45:03Z,10,27,-24.191462,30.948092
Lema,2000-01-01T08:45:06Z,12,35.9,-24.191383,30.94813
Lema,2000-01-01T08:45:10Z,12,12.2,-24.19124,30.948193
Lema,2000-01-01T08:45:13Z,12,11.5,-24.191109,30.94821
Lema,2000-01-01T08:45:16Z,12,18.7,-24.190992,30.948236
Lema,2000-01-01T08:45:20Z,12,22,-24.190865,30.94828
Lema,2000-01-01T08:45:23Z,12,19.2,-24.190784,30.948317
Lema,2000-01-01T08:45:26Z,12,18,-24.190723,30.94834
Lema,2000-01-01T08:45:29Z,54,11.7,-24.190662,30.948362
Lema,2000-01-01T08:45:32Z,35,8,-24.190613,30.94837
Lema,2000-01-01T08:45:35Z,41,25.6,-24.190550000000002,30.948393
Lema,2000-01-01T08:45:39Z,37,22.5,-24.190454,30.94845
Lema,2000-01-01T08:45:41Z,15,22.2,-24.190418,30.948471
Lema,2000-01-01T08:45:46Z,15,8.5,-24.19035,30.948494
Lema,2000-01-01T08:45:56Z,13,0,-24.190285,30.948511
Lema,2000-01-01T08:46:00Z,7,0.1,-24.190256,30.948524
Lema,2000-01-01T08:46:05Z,4,1.4,-24.19024,30.948566
Lema,2000-01-01T08:46:21Z,5,44,-24.190231,30.948605
Lema,2000-01-01T08:46:24Z,4,69.9,-24.190187,30.94868
Lema,2000-01-01T08:46:28Z,4,36.7,-24.190157,30.948755
Lema,2000-01-01T08:46:32Z,5,307.9,-24.190077,30.948805
Lema,2000-01-01T08:46:37Z,17,344.7,-24.189917,30.9488
Lema,2000-01-01T08:46:41Z,19,354.2,-24.189812,30.948786
Lema,2000-01-01T08:46:44Z,17,7.4,-24.189716,30.948809
Lema,2000-01-01T08:46:48Z,19,10.7,-24.189632,30.948824
Lema,2000-01-01T08:46:52Z,23,5.7,-24.189566,30.948845
Lema,2000-01-01T08:46:55Z,16,1,-24.189508,30.94884
Lema,2000-01-01T08:46:59Z,5,21,-24.189407,30.948854
Lema,2000-01-01T08:47:03Z,4,31,-24.189297,30.948915
Lema,2000-01-01T08:47:06Z,4,23,-24.189207,30.948969
Lema,2000-01-01T08:47:10Z,4,19,-24.18908,30.94902
Lema,2000-01-01T08:47:14Z,5,13,-24.188932,30.949072
Lema,2000-01-01T08:47:18Z,6,12.3,-24.188768,30.949118
Lema,2000-01-01T08:47:21Z,5,14.8,-24.188627,30.949148
Lema,2000-01-01T08:47:24Z,4,44,-24.188517,30.949226
Lema,2000-01-01T08:47:27Z,4,52.7,-24.188454,30.949308
Lema,2000-01-01T08:47:30Z,4,59,-24.188416,30.949385
Lema,2000-01-01T08:47:34Z,4,40,-24.18834,30.949486
Lema,2000-01-01T08:47:37Z,4,33,-24.18826,30.949549
Lema,2000-01-01T08:47:41Z,4,6.2,-24.188148,30.949615
Lema,2000-01-01T08:47:45Z,4,13.9,-24.188011,30.949615
Lema,2000-01-01T08:47:49Z,4,30.7,-24.187883,30.949677
Lema,2000-01-01T08:47:52Z,4,42,-24.187769,30.949768
Lema,2000-01-01T08:47:56Z,4,41,-24.18767,30.949892
Lema,2000-01-01T08:48:00Z,5,51.2,-24.187551,30.949997
Lema,2000-01-01T08:48:04Z,4,38.5,-24.187475,30.950151
Lema,2000-01-01T08:48:08Z,4,47.6,-24.187357,30.950245
Lema,2000-01-01T08:48:12Z,4,71,-24.187292,30.950386
Lema,2000-01-01T08:48:16Z,4,47.1,-24.187231,30.950527
Lema,2000-01-01T08:48:20Z,4,43.8,-24.187117,30.950647
Lema,2000-01-01T08:48:23Z,4,10,-24.186983,30.950712
Lema,2000-01-01T08:48:27Z,4,23,-24.186796,30.950785
Lema,2000-01-01T08:48:31Z,4,19.1,-24.186672,30.950832
Lema,2000-01-01T08:48:34Z,4,13,-24.186604,30.950851
Lema,2000-01-01T08:48:37Z,5,352.8,-24.186558,30.950855
Lema,2000-01-01T08:48:41Z,4,335,-24.186472,30.950815
Lema,2000-01-01T08:48:45Z,4,334,-24.186344,30.95074
Lema,2000-01-01T08:48:49Z,4,333.3,-24.186195,30.95066
Lema,2000-01-01T08:48:52Z,4,334,-24.186068,30.95059
Lema,2000-01-01T08:48:56Z,4,335,-24.18589,30.950493
Lema,2000-01-01T08:49:00Z,4,330.2,-24.185753,30.950417
Lema,2000-01-01T08:49:03Z,4,333.9,-24.185646,30.95035
Lema,2000-01-01T08:49:07Z,4,336,-24.185505,30.950283
Lema,2000-01-01T08:49:10Z,4,339,-24.185392,30.950235
Lema,2000-01-01T08:49:14Z,3,341.1,-24.185265,30.950191
Lema,2000-01-01T08:49:18Z,3,338.5,-24.185156,30.950142
Lema,2000-01-01T08:49:22Z,4,334,-24.18503,30.95008
Lema,2000-01-01T08:49:25Z,4,335.7,-24.184948,30.950035
Lema,2000-01-01T08:49:29Z,4,356,-24.184822,30.950016
Lema,2000-01-01T08:49:32Z,4,349,-24.184725,30.95
Lema,2000-01-01T08:49:35Z,4,312.3,-24.184645,30.949965
Lema,2000-01-01T08:49:39Z,4,314.8,-24.18456,30.949863
Lema,2000-01-01T08:49:43Z,4,324.4,-24.184456,30.949772
Lema,2000-01-01T08:49:46Z,4,334.9,-24.184387,30.94973
Lema,2000-01-01T08:56:19Z,4,334.1,-24.184362,30.94972
Lema,2000-01-01T09:18:14Z,4,334,-24.18436,30.949696
Lema,2000-01-01T09:32:03Z,8,156,-24.184387,30.949709
Lema,2000-01-01T09:42:34Z,4,79.7,-24.184387,30.949738
Lema,2000-01-01T09:46:11Z,4,160.8,-24.184408,30.949757
Lema,2000-01-01T09:56:59Z,48,231.1,-24.184263,30.949886
Lema,2000-01-01T09:57:03Z,37,137.4,-24.184298,30.94989
Lema,2000-01-01T09:57:30Z,28,189.7,-24.18434,30.949877
Lema,2000-01-01T10:00:50Z,6,124,-24.18442,30.949545
Lema,2000-01-01T10:00:53Z,12,278.5,-24.184452,30.949217
Lema,2000-01-01T10:01:00Z,33,239.8,-24.185255,30.947678
Lema,2000-01-01T10:01:04Z,10,243.9,-24.18568,30.946775
Lema,2000-01-01T10:01:08Z,8,255.1,-24.185642,30.946823
Lema,2000-01-01T10:01:15Z,6,283.6,-24.185637,30.946796
Lema,2000-01-01T10:01:21Z,7,268,-24.185644,30.946758
Lema,2000-01-01T10:01:52Z,4,20.1,-24.185616,30.946766
Lema,2000-01-01T10:02:11Z,6,101.5,-24.185646,30.946789
Lema,2000-01-01T10:02:14Z,5,119,-24.185663,30.946812
Lema,2000-01-01T10:02:18Z,4,143,-24.185707,30.946842
Lema,2000-01-01T10:02:22Z,4,144.6,-24.185732,30.946856
Lema,2000-01-01T10:02:59Z,3,309,-24.185703,30.946829
Lema,2000-01-01T10:03:02Z,3,301,-24.185682,30.946783
Lema,2000-01-01T10:03:05Z,3,320,-24.18566,30.946756
Lema,2000-01-01T10:03:09Z,3,329.1,-24.185583,30.946714
Lema,2000-01-01T10:03:12Z,3,345.9,-24.185484,30.946665
Lema,2000-01-01T10:03:16Z,3,354,-24.185331,30.946615
Lema,2000-01-01T10:03:20Z,3,16.7,-24.185177,30.946632
Lema,2000-01-01T10:03:24Z,3,19,-24.18502,30.94669
Lema,2000-01-01T10:03:27Z,3,10,-24.184929,30.946712
Lema,2000-01-01T10:03:30Z,3,13,-24.184835,30.94673
Lema,2000-01-01T10:03:34Z,3,351.4,-24.184711,30.946764
Lema,2000-01-01T10:03:38Z,3,337.2,-24.184622,30.946732
Lema,2000-01-01T10:03:41Z,3,338,-24.184544,30.946692
Lema,2000-01-01T10:03:45Z,4,341.9,-24.184448,30.946651
Lema,2000-01-01T10:03:49Z,9,354.4,-24.184368,30.946629
Lema,2000-01-01T10:03:52Z,8,330,-24.18441,30.946634
Lema,2000-01-01T10:05:05Z,4,337,-24.184368,30.946629
Lema,2000-01-01T10:05:08Z,4,320.9,-24.184282,30.946575
Lema,2000-01-01T10:05:11Z,3,307,-24.184229,30.946514
Lema,2000-01-01T10:05:15Z,3,318.4,-24.184175,30.946442
Lema,2000-01-01T10:05:19Z,2,342,-24.184092,30.9464
Lema,2000-01-01T10:05:22Z,2,349,-24.18402,30.94638
Lema,2000-01-01T10:05:26Z,3,342,-24.183931,30.94636
Lema,2000-01-01T10:05:30Z,2,336,-24.183838,30.946316
Lema,2000-01-01T10:05:33Z,2,327,-24.183762,30.946272
Lema,2000-01-01T10:05:36Z,2,319.1,-24.183706,30.946224
Lema,2000-01-01T10:05:40Z,2,290.3,-24.183664,30.946169
Lema,2000-01-01T10:05:43Z,2,268.1,-24.18366,30.946106
Lema,2000-01-01T10:05:47Z,2,277,-24.18366,30.946009
Lema,2000-01-01T10:05:50Z,2,269,-24.183647,30.945925
Lema,2000-01-01T10:05:53Z,2,256.1,-24.18366,30.94586
Lema,2000-01-01T10:05:57Z,2,258,-24.183683,30.945744
Lema,2000-01-01T10:06:01Z,1,240,-24.183727,30.945623
Lema,2000-01-01T10:06:04Z,2,240,-24.183771,30.94554
Lema,2000-01-01T10:06:08Z,2,233,-24.183842,30.945423
Lema,2000-01-01T10:06:12Z,2,242.9,-24.183914,30.945314
Lema,2000-01-01T10:06:16Z,2,254,-24.183945,30.945175
Lema,2000-01-01T10:06:20Z,2,238,-24.184008,30.945057
Lema,2000-01-01T10:06:23Z,1,239,-24.184055,30.944963
Lema,2000-01-01T10:06:27Z,1,231,-24.184122,30.944847
Lema,2000-01-01T10:06:30Z,1,227,-24.184193,30.944769
Lema,2000-01-01T10:06:34Z,2,250.8,-24.184254,30.944654
Lema,2000-01-01T10:06:38Z,2,233.1,-24.184303,30.944525
Lema,2000-01-01T10:06:41Z,2,223.7,-24.184353,30.944475
Lema,2000-01-01T10:06:48Z,2,245,-24.184368,30.94445
Lema,2000-01-01T10:06:51Z,2,265.7,-24.184374,30.944412
Lema,2000-01-01T10:06:54Z,2,304.9,-24.18436,30.944365
Lema,2000-01-01T10:06:58Z,3,310,-24.184307,30.944298
Lema,2000-01-01T10:07:01Z,3,275.2,-24.184282,30.944237
Lema,2000-01-01T10:07:05Z,2,298,-24.18426,30.94412
Lema,2000-01-01T10:07:09Z,3,285.2,-24.184198,30.94398
Lema,2000-01-01T10:07:12Z,2,257.3,-24.184193,30.943848
Lema,2000-01-01T10:07:15Z,2,261.8,-24.18422,30.94371
Lema,2000-01-01T10:07:19Z,3,260,-24.184242,30.94352
Lema,2000-01-01T10:07:23Z,3,226.1,-24.18428,30.943382
Lema,2000-01-01T10:07:26Z,3,213,-24.18436,30.94332
Lema,2000-01-01T10:07:30Z,2,223.9,-24.18448,30.943253
Lema,2000-01-01T10:07:33Z,2,267,-24.1845,30.94315
Lema,2000-01-01T10:07:37Z,2,250.1,-24.184504,30.943012
Lema,2000-01-01T10:07:40Z,2,241,-24.184546,30.942934
Lema,2000-01-01T10:07:44Z,2,259,-24.1846,30.94278
Lema,2000-01-01T10:07:48Z,2,257,-24.184628,30.94262
Lema,2000-01-01T10:07:51Z,2,257,-24.184652,30.942509
Lema,2000-01-01T10:07:55Z,2,262,-24.184671,30.942354
Lema,2000-01-01T10:07:58Z,3,287,-24.184671,30.942251
Lema,2000-01-01T10:08:01Z,2,271.1,-24.184652,30.942171
Lema,2000-01-01T10:08:05Z,3,251,-24.184671,30.942043
Lema,2000-01-01T10:08:08Z,2,245,-24.184715,30.94194
Lema,2000-01-01T10:08:11Z,2,245,-24.18476,30.941845
Lema,2000-01-01T10:08:15Z,2,252,-24.184795,30.941734
Lema,2000-01-01T10:08:19Z,3,254.1,-24.184824,30.941631
Lema,2000-01-01T10:08:22Z,3,261,-24.18484,30.941557
Lema,2000-01-01T10:08:26Z,3,209.2,-24.184875,30.941437
Lema,2000-01-01T10:08:29Z,2,177,-24.18495,30.941416
Lema,2000-01-01T10:08:32Z,3,175.9,-24.185003,30.941423
Lema,2000-01-01T10:09:54Z,4,192,-24.185034,30.941437
Lema,2000-01-01T10:09:57Z,4,196.9,-24.18511,30.941427
Lema,2000-01-01T10:10:01Z,3,223,-24.185204,30.941362
Lema,2000-01-01T10:10:05Z,3,231,-24.185272,30.94128
Lema,2000-01-01T10:10:08Z,3,236.8,-24.185318,30.941223
Lema,2000-01-01T10:10:12Z,3,241,-24.185354,30.941122
Lema,2000-01-01T10:10:16Z,3,247,-24.185398,30.941029
Lema,2000-01-01T10:10:20Z,2,268,-24.185425,30.940905
Lema,2000-01-01T10:10:24Z,2,270,-24.185415,30.940777
Lema,2000-01-01T10:10:28Z,2,268.8,-24.18542,30.94068
Lema,2000-01-01T10:10:43Z,2,89,-24.185425,30.940712
Lema,2000-01-01T10:11:34Z,4,72,-24.18542,30.940742
Lema,2000-01-01T10:11:41Z,4,64,-24.185415,30.94078
Lema,2000-01-01T10:11:44Z,4,63,-24.1854,30.940811
Lema,2000-01-01T10:12:08Z,2,129,-24.185408,30.940844
Lema,2000-01-01T10:12:11Z,3,95,-24.185429,30.940886
Lema,2000-01-01T10:12:15Z,3,77,-24.185415,30.940956
Lema,2000-01-01T10:12:18Z,3,69,-24.185396,30.941025
Lema,2000-01-01T10:12:22Z,3,64,-24.18536,30.941113
Lema,2000-01-01T10:12:26Z,3,60,-24.185318,30.941206
Lema,2000-01-01T10:12:30Z,3,50,-24.185251,30.941298
Lema,2000-01-01T10:12:33Z,2,43,-24.185194,30.94136
Lema,2000-01-01T10:12:37Z,2,9.2,-24.185106,30.941412
Lema,2000-01-01T10:12:41Z,2,358,-24.185036,30.941414
Lema,2000-01-01T10:12:44Z,2,182,-24.185064,30.94141
Lema,2000-01-01T10:12:47Z,2,184,-24.185097,30.94141
Lema,2000-01-01T10:14:06Z,4,290.6,-24.185102,30.94138
Lema,2000-01-01T10:14:10Z,3,281.9,-24.18508,30.941307
Lema,2000-01-01T10:14:14Z,3,295,-24.185043,30.94122
Lema,2000-01-01T10:14:17Z,3,262,-24.185036,30.941149
Lema,2000-01-01T10:14:21Z,3,273.5,-24.185047,30.941076
Lema,2000-01-01T10:14:24Z,3,286,-24.185032,30.94101
Lema,2000-01-01T10:14:28Z,3,291,-24.18499,30.9409
Lema,2000-01-01T10:14:31Z,2,288.1,-24.184973,30.94084
Lema,2000-01-01T10:14:37Z,2,286,-24.18496,30.940807
Lema,2000-01-01T10:14:40Z,2,265.1,-24.184952,30.940746
Lema,2000-01-01T10:14:43Z,2,220.7,-24.184977,30.9407
Lema,2000-01-01T10:14:47Z,3,208.5,-24.185036,30.940683
Lema,2000-01-01T10:14:51Z,3,212,-24.18512,30.940624
Lema,2000-01-01T10:14:54Z,3,233.8,-24.18518,30.940578
Lema,2000-01-01T10:14:58Z,3,224.2,-24.18523,30.940498
Lema,2000-01-01T10:15:02Z,2,186,-24.185308,30.94046
Lema,2000-01-01T10:15:05Z,3,180,-24.185375,30.94046
Lema,2000-01-01T10:15:08Z,3,183,-24.185455,30.940458
Lema,2000-01-01T10:15:12Z,3,187.9,-24.185553,30.940453
Lema,2000-01-01T10:15:16Z,2,216,-24.185623,30.9404
Lema,2000-01-01T10:15:20Z,2,204,-24.185726,30.940348
Lema,2000-01-01T10:15:24Z,2,219,-24.185814,30.940285
Lema,2000-01-01T10:15:27Z,2,234,-24.185863,30.940214
Lema,2000-01-01T10:15:31Z,2,232,-24.185934,30.940098
Lema,2000-01-01T10:15:35Z,2,233,-24.186014,30.939997
Lema,2000-01-01T10:15:38Z,2,241.1,-24.186071,30.93989
Lema,2000-01-01T10:15:42Z,2,238.8,-24.18616,30.939732
Lema,2000-01-01T10:15:46Z,2,242,-24.186235,30.939575
Lema,2000-01-01T10:15:50Z,2,232,-24.186323,30.939436
Lema,2000-01-01T10:15:54Z,2,255,-24.18639,30.939308
Lema,2000-01-01T10:15:57Z,2,283.3,-24.186394,30.93922
Lema,2000-01-01T10:16:01Z,3,269.2,-24.186369,30.939148
Lema,2000-01-01T10:16:05Z,3,200.1,-24.186417,30.939096
Lema,2000-01-01T10:16:08Z,3,183,-24.186497,30.939089
Lema,2000-01-01T10:16:12Z,3,184,-24.18662,30.939083
Lema,2000-01-01T10:16:16Z,2,197,-24.186716,30.939058
Lema,2000-01-01T10:16:19Z,3,195.2,-24.186768,30.93904
Lema,2000-01-01T10:16:29Z,2,154.6,-24.186802,30.939035
Lema,2000-01-01T10:16:33Z,3,135,-24.186865,30.93911
Lema,2000-01-01T10:16:36Z,2,136,-24.186934,30.939182
Lema,2000-01-01T10:16:40Z,2,144,-24.18704,30.939297
Lema,2000-01-01T10:16:44Z,3,135,-24.187164,30.939394
Lema,2000-01-01T10:16:47Z,3,126,-24.187258,30.939508
Lema,2000-01-01T10:16:51Z,3,137.6,-24.187368,30.93965
Lema,2000-01-01T10:16:54Z,2,135,-24.187462,30.93974
Lema,2000-01-01T10:16:57Z,2,131.1,-24.18756,30.93985
Lema,2000-01-01T10:17:01Z,3,147,-24.187675,30.93998
Lema,2000-01-01T10:17:05Z,4,157,-24.18784,30.940054
Lema,2000-01-01T10:17:09Z,4,154,-24.18804,30.940147
Lema,2000-01-01T10:17:12Z,4,131,-24.18816,30.94024
Lema,2000-01-01T10:17:16Z,4,138,-24.188288,30.9404
Lema,2000-01-01T10:17:20Z,4,149,-24.188456,30.940529
Lema,2000-01-01T10:17:23Z,4,148,-24.188608,30.940626
Lema,2000-01-01T10:17:26Z,4,153,-24.188757,30.94072
Lema,2000-01-01T10:17:30Z,3,156,-24.188948,30.940811
Lema,2000-01-01T10:17:33Z,3,151,-24.189089,30.940886
Lema,2000-01-01T10:17:37Z,4,147,-24.189262,30.941
Lema,2000-01-01T10:17:41Z,4,151,-24.189436,30.941118
Lema,2000-01-01T10:17:44Z,4,150,-24.189571,30.941196
Lema,2000-01-01T10:17:48Z,4,158.2,-24.189713,30.941278
Lema,2000-01-01T10:17:52Z,3,164,-24.18988,30.941328
Lema,2000-01-01T10:17:56Z,3,165,-24.190054,30.941372
Lema,2000-01-01T10:18:00Z,3,150.8,-24.190191,30.94144
Lema,2000-01-01T10:18:03Z,3,150,-24.190289,30.941498
Lema,2000-01-01T10:18:07Z,4,147.1,-24.190413,30.941582
Lema,2000-01-01T10:18:11Z,4,146,-24.19056,30.941685
Lema,2000-01-01T10:18:15Z,3,160,-24.190706,30.941769
Lema,2000-01-01T10:18:19Z,3,179.8,-24.190847,30.941788
Lema,2000-01-01T10:18:23Z,4,178.1,-24.190994,30.941788
Lema,2000-01-01T10:18:27Z,4,175,-24.191153,30.941795
Lema,2000-01-01T10:18:30Z,4,170,-24.191277,30.941816
Lema,2000-01-01T10:18:34Z,4,185.5,-24.191404,30.941826
Lema,2000-01-01T10:18:38Z,4,200,-24.191504,30.941792
Lema,2000-01-01T10:18:41Z,3,191.1,-24.191595,30.94176
Lema,2000-01-01T10:18:45Z,4,169.9,-24.1917,30.941765
Lema,2000-01-01T10:18:49Z,3,148,-24.191814,30.941818
Lema,2000-01-01T10:18:52Z,3,159,-24.1919,30.941858
Lema,2000-01-01T10:18:56Z,4,152.3,-24.192007,30.941912
Lema,2000-01-01T10:18:59Z,4,147,-24.192093,30.941969
Lema,2000-01-01T10:19:03Z,4,155,-24.19219,30.942024
Lema,2000-01-01T10:19:07Z,4,162,-24.192295,30.94207
Lema,2000-01-01T10:19:11Z,3,166,-24.192404,30.942097
Lema,2000-01-01T10:19:15Z,3,170,-24.192535,30.942133
Lema,2000-01-01T10:19:19Z,3,169,-24.192684,30.942152
Lema,2000-01-01T10:19:22Z,3,156,-24.1928,30.94219
Lema,2000-01-01T10:19:25Z,3,149.3,-24.1929,30.942257
Lema,2000-01-01T10:19:29Z,3,149.1,-24.193045,30.942352
